YM,CUST_CD,ITM_CD,QTY,DSC_RT,SALES_ORG,SALES
201903,H0117,I120,93,13,399900000,327917996
201903,H0118,I119,119,11,11305000,9609246
201903,H0119,I108,99,20,3960000,3563996
201903,H0120,I104,99,20,6930000,5751896
201903,H0121,I110,98,16,29400000,24107996
201903,H0122,I108,83,17,3320000,2855196
201903,H0123,I104,110,13,7700000,6313996
201903,H0124,I106,119,20,2380000,1927796
201903,H0125,I111,102,19,15300000,12698996
201903,H0126,I107,117,11,17550000,14741996
201903,H0127,I119,94,17,8930000,7411896
201903,H0128,I110,116,14,34800000,29231996
201903,H0129,I116,77,10,112420000,98929596
201903,H0130,I110,80,13,24000000,20399996
201903,H0131,I116,80,12,116800000,94607996
201903,H0132,I116,113,10,164980000,135283596
201903,H0133,I108,101,13,4040000,3312796
201903,H0134,I105,88,18,8800000,7215996
201903,H0135,I101,115,12,3450000,3001496
201903,H0136,I108,98,17,3920000,3371196
201903,H0137,I103,118,11,5900000,5191996
201903,H0138,I116,118,11,172280000,139546796
201903,H0139,I115,96,19,480000,422396
201903,H0140,I117,72,13,180000000,158399996
201903,H0141,I102,74,17,2960000,2397596
201903,H0142,I112,114,11,7410000,6002096
201903,H0143,I116,116,17,169360000,142262396
201903,H0144,I104,92,15,6440000,5667196
201903,H0145,I107,86,15,12900000,11222996
201903,H0146,I120,78,11,335400000,285089996
201903,H0147,I104,99,10,6930000,5613296
201903,H0148,I104,86,17,6020000,5297596
201903,H0149,I117,97,20,242500000,193999996
201903,H0150,I118,108,16,57240000,50943596
201903,K0001,I109,23,18,11500000,10119996
201903,K0002,I118,25,16,13250000,11659996
201903,K0003,I117,46,11,115000000,96599996
201903,K0004,I103,40,17,2000000,1599996
201903,K0005,I107,12,12,1800000,1547996
201903,K0006,I113,28,15,18760000,15758396
201903,K0007,I102,26,10,1040000,915196
201903,K0008,I102,32,18,1280000,1100796
201903,K0009,I112,46,17,2990000,2661096
201903,K0010,I113,49,17,32830000,28890396
201903,K0011,I112,15,20,975000,799496
201903,K0012,I112,13,20,845000,692896
201903,K0013,I105,44,19,4400000,3871996
201903,K0014,I120,11,12,47300000,42569996
201903,K0015,I111,40,13,6000000,5159996
201903,K0016,I118,36,20,19080000,15836396
201903,K0017,I119,43,11,4085000,3390546
201903,K0018,I105,50,12,5000000,4249996
201903,K0019,I120,38,14,163400000,143791996
201903,K0020,I115,14,20,70000,62996
201903,K0021,I102,40,15,1600000,1407996
201903,K0022,I118,25,16,13250000,10864996
201903,K0023,I105,11,14,1100000,901996
201903,K0024,I114,34,16,8160000,7262396
201903,K0025,I110,15,13,4500000,4049996
201903,K0026,I119,48,12,4560000,3921596
201903,K0027,I115,42,12,210000,184796
201903,K0028,I116,44,17,64240000,52034396
201903,K0029,I109,13,10,6500000,5459996
201903,K0030,I108,13,16,520000,457596
201903,K0031,I109,46,16,23000000,18859996
201903,K0032,I110,15,16,4500000,4049996
201903,K0033,I120,47,16,202100000,171784996
201903,K0034,I111,46,18,6900000,5519996
201903,K0035,I109,26,13,13000000,10789996
201903,K0036,I113,48,12,32160000,27014396
201903,K0037,I115,12,20,60000,52796
201903,K0038,I111,32,20,4800000,3935996
201903,K0039,I107,37,20,5550000,4883996
201903,K0040,I111,12,17,1800000,1511996
201903,K0041,I119,13,11,1235000,1074446
201903,K0042,I108,13,12,520000,447196
201903,K0043,I112,39,12,2535000,2078696
201903,K0044,I113,29,10,19430000,17292696
201903,K0045,I114,49,17,11760000,9643196
201903,K0046,I116,15,19,21900000,18833996
201903,K0047,I111,14,17,2100000,1763996
201903,K0048,I102,27,19,1080000,907196
201903,K0049,I104,35,18,2450000,2033496
201903,K0050,I109,40,20,20000000,16799996
201903,K0051,I110,20,18,6000000,5399996
201903,K0052,I107,42,12,6300000,5543996
201903,K0053,I115,47,13,235000,202096
201903,K0054,I113,29,14,19430000,16321196
201903,K0055,I106,11,15,220000,175996
201903,K0056,I115,23,14,115000,100046
201903,K0057,I118,17,20,9010000,7928796
201903,K0058,I116,26,15,37960000,33784396
201903,K0059,I107,33,20,4950000,4157996
201903,K0060,I118,26,11,13780000,11575196
201903,K0061,I104,47,17,3290000,2664896
201903,K0062,I111,26,10,3900000,3392996
201903,K0063,I120,32,16,137600000,112831996
201903,K0064,I108,36,17,1440000,1267196
201903,K0065,I101,38,13,1140000,1014596
201903,K0066,I103,23,16,1150000,942996
201903,K0067,I101,20,14,600000,503996
201903,K0068,I111,28,18,4200000,3443996
201903,K0069,I106,39,14,780000,639596
201903,K0070,I102,17,20,680000,605196
201903,K0071,I111,41,11,6150000,5411996
201903,K0072,I108,42,11,1680000,1411196
201903,K0073,I106,23,13,460000,390996
201903,K0074,I112,19,11,1235000,1099146
201903,K0075,I112,12,20,780000,678596
201903,K0076,I115,46,16,230000,200096
201903,K0077,I106,12,16,240000,213596
201903,K0078,I106,31,13,620000,533196
201903,K0079,I101,49,15,1470000,1308296
201903,K0080,I116,46,19,67160000,59772396
201903,K0081,I119,41,20,3895000,3466546
201903,K0082,I107,45,12,6750000,5669996
201903,K0083,I108,27,15,1080000,863996
201903,K0084,I108,16,17,640000,569596
201903,K0085,I115,45,14,225000,195746
201903,K0086,I107,34,14,5100000,4283996
201903,K0087,I110,37,12,11100000,9767996
201903,K0088,I104,31,17,2170000,1757696
201903,K0089,I109,45,10,22500000,18224996
201903,K0090,I112,25,12,1625000,1413746
201903,K0091,I110,16,20,4800000,4223996
201903,K0092,I101,20,11,600000,527996
201903,K0093,I106,32,13,640000,563196
201903,K0094,I106,25,20,500000,419996
201903,K0095,I118,42,15,22260000,18475796
201903,K0096,I110,18,10,5400000,4373996
201903,K0097,I114,27,18,6480000,5572796
201903,K0098,I114,17,15,4080000,3508796
201903,K0099,I119,35,15,3325000,2925996
201903,K0100,I117,39,13,97500000,77999996
201903,K0101,I119,25,18,2375000,1947496
201903,K0102,I106,27,19,540000,475196
201903,K0103,I108,48,20,1920000,1670396
201903,K0104,I109,40,10,20000000,17199996
201903,K0105,I101,28,16,840000,688796
201903,K0106,I110,37,14,11100000,9878996
201903,K0107,I117,10,17,25000000,20999996
201903,K0108,I103,13,14,650000,578496
201903,K0109,I116,44,18,64240000,51391996
201903,K0110,I115,47,18,235000,204446
201903,K0111,I109,40,10,20000000,15999996
201903,K0112,I108,22,12,880000,721596
201903,K0113,I107,48,18,7200000,5975996
201903,K0114,I120,28,13,120400000,107155996
201903,K0115,I119,36,18,3420000,2906996
201903,K0116,I104,35,11,2450000,2204996
201903,K0117,I102,34,19,1360000,1196796
201903,K0118,I106,12,14,240000,215996
201903,K0119,I104,26,12,1820000,1546996
201903,K0120,I118,50,17,26500000,23849996
201903,K0121,I107,39,11,5850000,4913996
201903,K0122,I113,25,17,16750000,15074996
201903,K0123,I103,23,17,1150000,919996
201903,K0124,I103,22,19,1100000,912996
201903,K0125,I104,41,17,2870000,2554296
201903,K0126,I103,27,20,1350000,1147496
201903,K0127,I112,35,12,2275000,1910996
201903,K0128,I103,42,17,2100000,1721996
201903,K0129,I101,32,10,960000,787196
201903,K0130,I106,17,12,340000,295796
201903,K0131,I109,22,16,11000000,9019996
201903,K0132,I118,28,20,14840000,12910796
201903,K0133,I107,17,16,2550000,2039996
201903,K0134,I119,27,11,2565000,2282846
201903,K0135,I112,35,16,2275000,1933746
201903,K0136,I116,28,11,40880000,35974396
201903,K0137,I118,38,13,20140000,17723196
201903,K0138,I109,12,16,6000000,5279996
201903,K0139,I105,30,15,3000000,2429996
201903,K0140,I108,17,19,680000,605196
201903,K0141,I107,20,10,3000000,2549996
201903,K0142,I106,14,16,280000,237996
201903,K0143,I115,32,12,160000,129596
201903,K0144,I115,24,14,120000,101996
201903,K0145,I109,27,16,13500000,11744996
201903,K0146,I108,36,10,1440000,1166396
201903,K0147,I118,26,20,13780000,11023996
201903,K0148,I110,33,16,9900000,8513996
201903,K0149,I115,29,10,145000,120346
201903,K0150,I109,21,10,10500000,8714996
201903,K0151,I104,28,10,1960000,1626796
201903,K0152,I120,32,18,137600000,122463996
201903,K0153,I120,36,19,154800000,126935996
201903,K0154,I107,39,15,5850000,4679996
201903,K0155,I120,30,14,129000000,112229996
201903,K0156,I106,20,12,400000,355996
201903,K0157,I111,13,12,1950000,1657496
201903,K0158,I102,36,19,1440000,1281596
201903,K0159,I105,16,11,1600000,1439996
201903,K0160,I111,22,10,3300000,2771996
201903,K0161,I118,13,19,6890000,5925396
201903,K0162,I104,32,14,2240000,1948796
201903,K0163,I111,18,20,2700000,2429996
201903,K0164,I110,26,17,7800000,6863996
201903,K0165,I114,22,13,5280000,4276796
201903,K0166,I120,47,20,202100000,171784996
201903,K0167,I118,32,12,16960000,14246396
201903,K0168,I112,24,16,1560000,1294796
201903,K0169,I106,12,20,240000,196796
201903,K0170,I117,22,10,55000000,49499996
201903,K0171,I107,30,11,4500000,4004996
201903,K0172,I119,29,15,2755000,2396846
201903,K0173,I113,19,14,12730000,11075096
201903,K0174,I115,22,19,110000,98996
201903,K0175,I104,28,12,1960000,1685596
201903,K0176,I117,45,17,112500000,98999996
201903,K0177,I107,18,10,2700000,2240996
201903,K0178,I110,21,17,6300000,5417996
201903,K0179,I115,32,19,160000,142396
201903,K0180,I107,31,12,4650000,4091996
201903,K0181,I106,29,14,580000,521996
201903,K0182,I109,28,18,14000000,12319996
201903,K0183,I101,43,14,1290000,1109396
201903,K0184,I106,44,18,880000,703996
201903,K0185,I108,11,14,440000,356396
201903,K0186,I111,36,17,5400000,4319996
201903,K0187,I110,30,20,9000000,7199996
201903,K0188,I104,42,17,2940000,2469596
201903,K0189,I114,49,14,11760000,9760796
201903,K0190,I117,47,12,117500000,95174996
201903,K0191,I109,15,20,7500000,6449996
201903,K0192,I118,19,15,10070000,8055996
201903,K0193,I112,14,19,910000,791696
201903,K0194,I113,10,11,6700000,6029996
201903,K0195,I114,33,20,7920000,6415196
201903,K0196,I116,10,14,14600000,11825996
201903,K0197,I114,24,18,5760000,4953596
201903,K0198,I101,17,15,510000,423296
201903,K0199,I113,27,10,18090000,14833796
201903,K0200,I102,39,12,1560000,1372796
201903,L0001,I114,12,15,2880000,2505596
201903,L0002,I119,14,15,1330000,1157096
201903,L0003,I108,11,15,440000,387196
201903,L0004,I104,11,10,770000,669896
201903,L0005,I116,12,12,17520000,15767996
201903,L0006,I103,14,12,700000,608996
201903,L0007,I115,9,15,45000,38696
201903,L0008,I104,9,12,630000,548096
201903,L0009,I117,12,15,30000000,25499996
201903,L0010,I115,13,13,65000,56546
201903,L0011,I120,15,15,64500000,56114996
201903,L0012,I107,12,13,1800000,1529996
201903,L0013,I101,14,12,420000,369596
201903,L0014,I119,12,15,1140000,991796
201903,L0015,I107,8,10,1200000,1019996
201903,L0016,I118,15,15,7950000,6916496
201903,L0017,I116,10,11,14600000,13139996
201903,L0018,I112,10,13,650000,571996
201903,L0019,I113,14,15,9380000,8348196
201903,L0020,I116,15,11,21900000,19271996
201903,L0021,I103,8,10,400000,347996
201903,L0022,I102,13,11,520000,467996
201903,L0023,I116,9,11,13140000,11563196
201903,L0024,I102,15,14,600000,527996
201903,L0025,I119,10,14,950000,835996
201903,L0026,I107,12,15,1800000,1547996
201903,L0027,I116,15,10,21900000,18614996
201903,L0028,I115,14,14,70000,60896
201903,L0029,I119,13,10,1235000,1099146
201903,L0030,I107,9,11,1350000,1187996
201903,L0031,I113,9,14,6030000,5426996
201903,L0032,I102,9,14,360000,309596
201903,L0033,I110,12,14,3600000,3203996
201903,L0034,I118,11,13,5830000,5130396
201903,L0035,I119,8,15,760000,653596
201903,L0036,I101,13,14,390000,350996
201903,L0037,I103,9,13,450000,400496
201903,L0038,I119,8,14,760000,645996
201903,L0039,I108,14,10,560000,475996
201903,L0040,I109,12,15,6000000,5339996
201903,L0041,I105,10,10,1000000,889996
201903,L0042,I113,12,12,8040000,7155596
201903,L0043,I115,13,15,65000,56546
201903,L0044,I112,9,11,585000,508946
201903,L0045,I113,10,11,6700000,5895996
201903,L0046,I118,14,12,7420000,6455396
201903,L0047,I116,8,11,11680000,10044796
201903,L0048,I115,13,13,65000,57196
201903,L0049,I117,15,13,37500000,32249996
201903,L0050,I118,13,12,6890000,6132096
201903,L0051,I111,14,12,2100000,1784996
201903,L0052,I101,15,11,450000,382496
201903,L0053,I104,15,14,1050000,913496
201903,L0054,I107,12,14,1800000,1583996
201903,L0055,I119,13,11,1235000,1086796
201903,L0056,I103,8,12,400000,347996
201903,L0057,I106,13,11,260000,226196
201903,L0058,I113,14,11,9380000,8066796
201903,L0059,I106,9,14,180000,156596
201903,L0060,I115,12,13,60000,53396
201903,L0061,I111,14,15,2100000,1826996
201903,L0062,I115,8,15,40000,35596
201903,L0063,I107,11,13,1650000,1402496
201903,L0064,I116,10,13,14600000,12409996
201903,L0065,I117,11,13,27500000,23924996
201903,L0066,I117,12,11,30000000,25799996
201903,L0067,I113,8,13,5360000,4663196
201903,L0068,I111,9,10,1350000,1201496
201903,L0069,I110,13,13,3900000,3431996
201903,L0070,I106,13,11,260000,226196
201903,L0071,I119,14,14,1330000,1157096
201903,L0072,I117,12,11,30000000,25799996
201903,L0073,I109,12,12,6000000,5099996
201903,L0074,I115,13,11,65000,57846
201903,L0075,I109,15,11,7500000,6524996
201903,L0076,I108,8,10,320000,281596
201903,L0077,I109,13,15,6500000,5784996
201903,L0078,I112,10,15,650000,578496
201903,L0079,I111,10,15,1500000,1334996
201903,L0080,I105,13,10,1300000,1143996
201903,L0081,I119,8,13,760000,653596
201903,L0082,I102,15,12,600000,521996
201903,L0083,I103,11,11,550000,467496
201903,L0084,I116,14,14,20440000,17578396
201903,L0085,I112,14,14,910000,791696
201903,L0086,I115,10,10,50000,42496
201903,L0087,I115,12,11,60000,50996
201903,L0088,I112,8,15,520000,441996
201903,L0089,I112,9,11,585000,497246
201903,L0090,I115,13,14,65000,57196
201903,L0091,I107,8,12,1200000,1031996
201903,L0092,I111,11,13,1650000,1418996
201903,L0093,I120,8,14,34400000,30615996
201903,L0094,I118,8,10,4240000,3773596
201903,L0095,I104,8,14,560000,475996
201903,L0096,I101,13,15,390000,347096
201903,L0097,I116,14,15,20440000,17782796
201903,L0098,I104,8,12,560000,492796
201903,L0099,I119,14,15,1330000,1157096
201903,L0100,I109,11,10,5500000,4894996
201903,L0101,I106,14,15,280000,249196
201903,L0102,I114,9,12,2160000,1879196
201903,L0103,I103,9,15,450000,386996
201903,L0104,I109,13,12,6500000,5589996
201903,L0105,I110,8,12,2400000,2111996
201903,L0106,I101,12,15,360000,305996
201903,L0107,I110,13,14,3900000,3314996
201903,L0108,I119,12,11,1140000,991796
201903,L0109,I109,15,14,7500000,6749996
201903,L0110,I109,9,12,4500000,3869996
201903,L0111,I110,13,13,3900000,3353996
201903,L0112,I110,10,13,3000000,2699996
201903,L0113,I119,8,15,760000,661196
201903,L0114,I105,8,13,800000,711996
201903,L0115,I120,9,12,38700000,34442996
201903,L0116,I102,9,14,360000,309596
201903,L0117,I114,15,12,3600000,3239996
201903,L0118,I112,14,15,910000,809896
201903,L0119,I112,14,15,910000,773496
201903,L0120,I111,8,13,1200000,1043996
201903,L0121,I119,11,11,1045000,909146
201903,L0122,I103,12,11,600000,521996
201903,L0123,I112,15,10,975000,838496
201903,L0124,I105,8,13,800000,695996
201903,L0125,I118,8,10,4240000,3603996
201903,L0126,I110,14,14,4200000,3653996
201903,L0127,I108,10,12,400000,347996
201903,L0128,I107,8,14,1200000,1079996
201903,L0129,I111,8,15,1200000,1043996
201903,L0130,I119,12,12,1140000,968996
201903,L0131,I120,12,13,51600000,46439996
201903,L0132,I112,14,15,910000,782596
201903,L0133,I105,10,14,1000000,889996
201903,L0134,I103,8,15,400000,355996
201903,L0135,I116,15,14,21900000,19271996
201903,L0136,I119,8,12,760000,653596
201903,L0137,I120,9,10,38700000,34442996
201903,L0138,I102,8,15,320000,271996
201903,L0139,I103,11,10,550000,494996
201903,L0140,I103,11,14,550000,467496
201903,L0141,I118,15,12,7950000,7154996
201903,L0142,I112,12,11,780000,670796
201903,L0143,I108,15,15,600000,509996
201903,L0144,I114,11,11,2640000,2349596
201903,L0145,I109,14,15,7000000,6019996
201903,L0146,I102,8,14,320000,287996
201903,L0147,I102,10,13,400000,343996
201903,L0148,I119,10,11,950000,807496
201903,L0149,I112,11,13,715000,614896
201903,L0150,I117,12,12,30000000,25799996
201903,L0151,I102,12,13,480000,412796
201903,L0152,I115,15,14,75000,65996
201903,L0153,I117,11,12,27500000,24749996
201903,L0154,I120,13,15,55900000,49750996
201903,L0155,I116,14,15,20440000,17373996
201903,L0156,I110,10,15,3000000,2669996
201903,L0157,I111,9,11,1350000,1187996
201903,L0158,I108,9,14,360000,320396
201903,L0159,I111,12,12,1800000,1601996
201903,L0160,I118,10,14,5300000,4716996
201903,L0161,I118,10,11,5300000,4610996
201903,L0162,I103,15,10,750000,637496
201903,L0163,I104,10,12,700000,629996
201903,L0164,I115,13,11,65000,55246
201903,L0165,I118,8,10,4240000,3688796
201903,L0166,I102,11,14,440000,378396
201903,L0167,I112,11,15,715000,643496
201903,L0168,I119,9,10,855000,743846
201903,L0169,I106,8,10,160000,135996
201903,L0170,I105,14,13,1400000,1245996
201903,L0171,I117,12,10,30000000,25799996
201903,L0172,I117,13,13,32500000,29249996
201903,L0173,I120,14,12,60200000,51771996
201903,L0174,I115,8,10,40000,35596
201903,L0175,I107,12,14,1800000,1601996
201903,L0176,I113,14,10,9380000,8160596
201903,L0177,I104,12,10,840000,739196
201903,L0178,I109,13,13,6500000,5654996
201903,L0179,I114,10,15,2400000,2087996
201903,L0180,I102,9,11,360000,305996
201903,L0181,I110,12,11,3600000,3167996
201903,L0182,I110,10,15,3000000,2699996
201903,L0183,I111,13,11,1950000,1715996
201903,L0184,I116,14,12,20440000,17578396
201903,L0185,I112,13,11,845000,760496
201903,L0186,I114,8,15,1920000,1651196
201903,L0187,I104,8,14,560000,492796
201903,L0188,I109,14,10,7000000,6229996
201903,L0189,I116,12,13,17520000,15592796
201903,L0190,I116,12,12,17520000,14891996
201903,L0191,I110,8,14,2400000,2087996
201903,L0192,I117,11,15,27500000,23924996
201903,L0193,I103,10,10,500000,429996
201903,L0194,I116,8,15,11680000,10044796
201903,L0195,I102,13,12,520000,441996
201903,L0196,I107,10,11,1500000,1289996
201903,L0197,I109,10,14,5000000,4499996
201903,L0198,I106,12,14,240000,213596
201903,L0199,I104,15,12,1050000,902996
201903,L0200,I104,9,12,630000,560696
201903,L0201,I111,12,10,1800000,1565996
201903,L0202,I102,11,15,440000,373996
201903,L0203,I105,11,13,1100000,967996
201903,L0204,I120,9,13,38700000,33668996
201903,L0205,I119,15,13,1425000,1268246
201903,L0206,I101,9,12,270000,237596
201903,L0207,I118,14,11,7420000,6677996
201903,L0208,I114,8,11,1920000,1689596
201903,L0209,I106,9,15,180000,154796
201903,L0210,I116,10,13,14600000,12701996
201903,L0211,I106,15,11,300000,260996
201903,L0212,I101,15,11,450000,404996
201903,L0213,I118,15,14,7950000,6836996
201903,L0214,I104,12,13,840000,747596
201903,L0215,I110,10,15,3000000,2639996
201903,L0216,I103,8,11,400000,339996
201903,L0217,I105,9,13,900000,809996
201903,L0218,I105,10,12,1000000,869996
201903,L0219,I105,12,12,1200000,1043996
201903,L0220,I109,12,10,6000000,5279996
201903,L0221,I101,13,15,390000,331496
201903,L0222,I109,14,12,7000000,6229996
201903,L0223,I108,10,13,400000,343996
201903,L0224,I105,13,15,1300000,1143996
201903,L0225,I120,12,11,51600000,44891996
